Participant,Group,Tot_session,Inc_session,Game,BonusGames,TotalTrials,Perc_inhibitTrials,Perc_correct,CorrResponses,hits,go_trials,go_omissions,go_omissions_all,go_errors,P_go_errors,stop_trials,correct_inhibits,false_alarms,P_go_omission,P_Hit,P_false_alarm,P_corr_inhibit,P_val_adjusted,dprime,dprime_bias,mean_all_goRT,mean_stopRT,mean_SSD,SSD_std,mean_SSRT1,mean_SSRT2,mean_SSRT3,SSRT1_nRT,SSRT2_nRT,SSRT3_nRT,SSRT1_error_msg,SSRT2_error_msg,SSRT3_error_msg,FullSSRTExclude,mean_all_goRT2,mean_Corr_goRT,mean_InCorr_goRT,std_all_goRT,std_combined_goRT2,std_Corr_goRT,std_InCorr_goRT,std_StopRT,CovVar_all_goRT,CovVar_all_goRT2,CovVar_Corr_goRT,CovVar_InCorr_goRT,CovVar_StopRT
6,1,7,7,AB_Driving,4,84,29.7619047619048,72.6190476190476,61,48,59,6,6,5,0.0847457627118644,25,13,12,0.101694915254237,0.813559322033898,0.48,0.52,0.534339622641509,1.32210655114894,-0.610899692109737,932.508474576271,764.083333333333,476,56.1248608016091,381,394,394,857,870,870,,,"",0,989.415384615385,863.875,1232,301.222530462079,338.48250011576,227.93425937262,401.003491256622,185.204780192253,0.323023906671683,0.342103534449627,0.263850973083629,0.325489846799206,0.24238819525652
6,1,7,7,Mining,5,18,33.3333333333333,83.3333333333333,15,12,12,0,0,0,0,6,3,3,0,1,0.5,0.5,0.5,5.73072886926708,-2.86536443463354,622.083333333333,445.333333333333,225,52.4404424085076,417,417,417,642,642,642,,,"",0,622.083333333333,622.083333333333,NaN,178.028832360141,178.028832360141,178.028832360141,NaN,61.4356031412839,0.286181646124808,0.286181646124808,0.286181646124808,NaN,0.137954198670548
6,1,7,7,Treasure_Collect,5,128,30.46875,79.6875,102,81,89,7,7,1,0.0112359550561798,39,21,18,0.0786516853932584,0.910112359550562,0.461538461538462,0.538461538461538,0.50093808630394,1.51075799253425,-0.658820380977485,757.168539325843,554.888888888889,293.589743589744,82.0618245588808,358.410256410256,383.410256410256,383.410256410256,652,677,677,,,"",0,813.59375,690.555555555556,1431.625,332.489618291618,378.562421415405,255.070039400946,273.843509795545,264.633128709271,0.439122336735828,0.465296619369808,0.369369324957122,0.191281592453013,0.476911925987873
6,1,8,8,AB_Driving,5,103,30.0970873786408,71.8446601941748,74,58,72,13,13,1,0.0138888888888889,31,16,15,0.180555555555556,0.805555555555556,0.483870967741935,0.516129032258065,0.590486604702023,0.953690435249255,-0.436404709058981,1109.48888888889,746.146666666667,574.193548387097,96.4978132238718,523.006451612903,609.806451612903,622.706451612903,1097.2,1184,1196.9,,,"",0,1186.90941176471,1017.79655172414,1489.35714285714,294.726142426718,327.128009611328,234.415958804615,201.394728043006,121.333194531579,0.265641364576328,0.275613291434728,0.230317108470761,0.135222588489861,0.162613062487598
6,1,8,8,Conveyor_Belt,5,87,50.5747126436782,48.2758620689655,42,19,43,20,20,3,0.0697674418604651,44,23,21,0.465116279069767,0.441860465116279,0.477272727272727,0.522727272727273,0.892292490118577,0.144551920844554,-0.0152762860639027,1214.74523809524,771.909523809524,381.818181818182,111.068232271308,1137.98181818182,1161.18181818182,1179.38181818182,1519.8,1543,1561.2,,,"",0,1336.53709677419,889.273684210526,1483.61304347826,480.147775627656,431.989438711927,460.151601639316,298.902223758186,561.581196181605,0.395266234079291,0.323215449653105,0.517446551955292,0.201469126381785,0.72752204612024
6,1,9,9,HR_Driving,5,93,30.1075268817204,72.0430107526882,67,57,65,7,7,0,0,28,10,18,0.107692307692308,0.876923076923077,0.642857142857143,0.357142857142857,0.720443349753695,0.87278802278079,-0.802500368190964,866.1875,658.5,342.857142857143,141.888248746241,561.142857142857,663.142857142857,719.142857142857,904,1006,1062,,,"",0,933.211267605634,784,1535.42857142857,346.796261262138,387.167956004809,269.1428192296,4.72077475481666,241.491017979356,0.400370891131698,0.414877069581657,0.343294412282653,0.00307456487567144,0.366728956688468
6,1,9,9,Mining,5,102,29.4117647058824,83.3333333333333,85,69,72,3,3,0,0,30,16,14,0.0416666666666667,0.958333333333333,0.466666666666667,0.533333333333333,0.720443349753695,1.81531613002937,-0.824006331107558,784.444444444444,814.428571428571,342.857142857143,82.3679716796565,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,933.211267605634,751.652173913043,1538.66666666667,239.006328449946,387.167956004809,182.910362656858,4.04145188432738,523.173557654218,0.304682288392283,0.414877069581657,0.243344420471295,0.00262659351234448,0.642381144286884
6,1,10,10,Chest_Picking,5,89,49.438202247191,56.1797752808989,50,21,45,24,24,0,0,44,29,15,0.533333333333333,0.466666666666667,0.340909090909091,0.659090909090909,0.730519480519481,0.326331588280208,0.246817528047233,1207.29555555556,819.279999993333,481.818181818182,83.5901609674896,591.781818181818,1032.68181818182,1052.78181818182,1073.6,1514.5,1534.6,,,"",0,1347.78405797101,823.652380952381,1542.98333333333,440.116895089741,403.594213296995,368.161662342846,27.0040039972605,251.770942379482,0.364547763854904,0.299450205624613,0.446986703197706,0.0175011637610649,0.307307565644872
6,1,11,11,Chest_Picking,5,114,49.1228070175439,62.280701754386,71,40,58,13,13,4,0.0689655172413793,56,31,25,0.224137931034483,0.689655172413793,0.446428571428571,0.553571428571429,0.575396825396825,0.892982351000071,-0.311801381491116,968.41228070193,655.6879999996,430.357142857143,115.867703331535,422.942857142857,489.342857142857,494.442857142857,853.3,919.7,924.8,,,"",0,1086.30142857157,809.875,1341.44117647118,461.472862949726,484.411709994954,379.999824392672,427.425895708137,290.716130616349,0.476525207440822,0.445927527345637,0.469207994311063,0.318631858932892,0.443375707068798
6,1,11,11,HR_Driving,5,59,30.5084745762712,74.5762711864407,44,34,41,6,6,0,0,18,10,8,0.146341463414634,0.829268292682927,0.444444444444444,0.555555555555556,0.520634920634921,1.19196452443809,-0.456271963337183,858.9,629.7375,180.555555555556,57.2376081859617,573.244444444444,642.044444444444,642.044444444444,753.8,822.6,822.6,,,"",0,953.4,737.14705882353,1548.83333333333,383.448191265281,433.919554756409,268.102962170172,20.9668945403621,488.656586798366,0.446441019053767,0.455128544951131,0.363703495742164,0.0135372180396183,0.775968696160488
6,1,12,12,HR_Driving,5,98,39.7959183673469,84.6938775510204,83,55,59,4,4,0,0,39,28,11,0.0677966101694915,0.932203389830508,0.282051282051282,0.717948717948718,0.302564102564103,2.06916274282816,-0.45782280690628,736.35593220339,604,323.076923076923,176.905473512564,183.923076923077,184.923076923077,184.923076923077,507,508,508,,,"",0,787.825396825397,677.745454545455,1542.25,365.787189059048,406.044989549368,303.482760397664,6.39661368746516,346.345492247265,0.496753231775436,0.515399720782749,0.447782804535667,0.0041475854676383,0.5734196891511
6,1,14,14,HR_Driving,5,74,31.0810810810811,83.7837837837838,62,51,51,0,0,0,0,23,11,12,0,1,0.521739130434783,0.478260869565217,0.521739130434783,5.67620995441898,-2.89262389205759,643.490196078431,495.5,221.739130434783,70.4306347287911,414.260869565217,414.260869565217,414.260869565217,636,636,636,,,"",0,643.490196078431,643.490196078431,NaN,194.752907300407,194.752907300407,194.752907300407,NaN,263.15308368808,0.302650931571721,0.302650931571721,0.302650931571721,NaN,0.531085940843753
6,1,15,15,Treasure_Collect,5,118,29.6610169491525,47.4576271186441,56,32,83,47,47,3,0.036144578313253,35,24,11,0.566265060240964,0.385542168674699,0.314285714285714,0.685714285714286,0.724603174603175,0.316865427740837,0.325305839175685,2242.43780487805,786.136363636364,507.142857142857,225.617732779447,272.657142857143,1013.95714285714,1021.85714285714,779.8,1521.1,1529,,,"",0,33004.3976744186,611.540625,3286.212,9456.0008828497,41478.5508913577,240.019934466978,12038.4745657945,448.60549544723,4.21683975460981,1.25675830537902,0.392484038925423,3.66332864884996,0.570645903430995
7,1,1,1,AB_Driving,0,84,30.952380952381,79.7619047619048,67,51,58,7,7,0,0,26,16,10,0.120689655172414,0.879310344827586,0.384615384615385,0.615384615384615,0.437405731523379,1.46492740342396,-0.439082469590784,996.982763943103,822.160028381,405.769230769231,121.923683570439,385.330661830769,410.330800530769,436.230780330769,791.0998926,816.1000313,842.0000111,,,"",0,1056.39846725692,921.980394778431,1543.42859642857,313.455902381547,342.36747227236,253.889529710742,8.19788527673978,465.302745821765,0.314404535081246,0.324089330763005,0.275374108981739,0.00531147686113199,0.565951554149428
7,1,1,1,Mining,0,131,30.5343511450382,79.3893129770992,104,83,91,7,7,1,0.010989010989011,40,21,19,0.0769230769230769,0.912087912087912,0.475,0.525,0.514583333333333,1.48878365021606,-0.681685047164817,811.057138941758,556.915688291895,360,81.0191493666933,369.9000276,379.1996662,379.1996662,729.9000276,739.1996662,739.1996662,,,"",0,862.710211160204,742.663844104819,1520.637572875,319.357313093594,360.098800907371,240.982805900103,10.5320961095821,158.155438117744,0.393754395048272,0.417404125103721,0.324484365050214,0.0069261054030577,0.283984526639606
7,1,2,2,AB_Driving,0,80,30,70,56,41,56,13,13,2,0.0357142857142857,24,15,9,0.232142857142857,0.732142857142857,0.375,0.625,0.488372093023256,1.05044744782399,-0.206584359947621,1230.33928571429,883.222222222222,741.666666666667,139.616451835693,398.333333333333,484.333333333333,516.333333333333,1140,1226,1258,,,"",0,1287.73913043478,1158.87804878049,1425.66666666667,272.108953899367,272.560821716047,216.096875859179,318.792289444904,160.954790063684,0.221165784965886,0.211658413784492,0.186470764621508,0.223609274803534,0.182235892637206
7,1,2,2,Chest_Picking,0,127,50.3937007874016,69.2913385826772,88,44,63,19,19,0,0,64,44,20,0.301587301587302,0.698412698412698,0.3125,0.6875,0.447443181818182,1.00861712005556,-0.0155321489131086,1069.33333333333,802.85,474.21875,118.184744906318,316.78125,391.78125,436.78125,791,866,911,,,"",0,1180.4756097561,867.477272727273,1536.78947368421,360.352963168774,375.31176260658,221.294866809219,5.70164642272954,365.177718090074,0.336988431890998,0.317932670107538,0.255101630632336,0.00371010247035382,0.454851738294917
7,1,2,2,HR_Driving,1,16,37.5,68.75,11,9,10,1,1,0,0,6,2,4,0.1,0.9,0.666666666666667,0.333333333333333,0.740740740740741,0.850824266249143,-0.856139432420029,968.1,638.75,225,52.4404424085076,859,923,923,1084,1148,1148,,,"",0,1019.45454545455,905.333333333333,1533,333.506771545447,359.324745498098,284.269238574982,0,201.729811050986,0.34449620033617,0.352467647626099,0.31399400431699,0,0.315819665050468
7,1,2,2,Treasure_Collect,1,111,30.6306306306306,81.0810810810811,90,69,77,8,8,0,0,34,21,13,0.103896103896104,0.896103896103896,0.382352941176471,0.617647058823529,0.426683716965047,1.55896644804817,-0.480176313558416,928.025974025974,613.076923076923,477.941176470588,122.592683843316,387.058823529412,406.058823529412,406.058823529412,865,884,884,,,"",0,984.682352941176,859.057971014493,1522.875,301.51481477201,336.922105303313,234.83698251052,5.22186337841743,148.786458578764,0.324899111890128,0.342163241066473,0.273365698746957,0.00342895075329061,0.242688075473517
7,1,3,3,Treasure_Collect,1,72,40.2777777777778,72.2222222222222,52,26,43,17,17,0,0,29,26,3,0.395348837209302,0.604651162790698,0.103448275862069,0.896551724137931,0.171087533156499,1.52754993044778,0.498370211398916,1219.48837209302,726.666666666667,853.448275862069,125.307503539691,40.551724137931,80.551724137931,88.551724137931,894,934,942,,,"",0,1309.73333333333,1014.46153846154,1533.05882352941,311.595309281662,300.108560395399,229.192186737547,2.92554670607252,157.598646356285,0.25551314503054,0.229137147812837,0.225924964178655,0.00190830688370934,0.216878871132502
7,1,4,4,AB_Driving,1,78,30.7692307692308,62.8205128205128,49,29,54,23,23,2,0.037037037037037,24,20,4,0.425925925925926,0.537037037037037,0.166666666666667,0.833333333333333,0.290322580645161,1.15417768716544,0.390332722518982,1294.65740740926,988.42500005,966.666666666667,54.5070132437435,56.8333333333334,204.833333333333,244.933333333333,1023.5,1171.5,1211.6,,,"",0,1370.39090909221,1171.0724137931,1438.016000004,322.701173521204,293.708157229475,221.452864864594,364.539417921821,393.122511673367,0.249256036133113,0.214324361961827,0.189102622738169,0.253501642485763,0.397726192329697
7,1,4,4,Conveyor_Belt,1,85,50.5882352941176,71.7647058823529,61,33,42,9,9,0,0,43,28,15,0.214285714285714,0.785714285714286,0.348837209302326,0.651162790697674,0.443974630021142,1.18010027172649,-0.201588471880132,1247.19523811667,1078.20000002667,356.976744186047,123.722710001437,769.623255813953,841.023255813953,848.423255813954,1126.6,1198,1205.4,,,"",0,1300.15490197843,1166.61212123939,1542.66666666667,264.654152522932,266.054108236819,241.842507804785,3.25422801905457,345.096808349314,0.21219945717767,0.20463262326048,0.207303270214486,0.00210948229411489,0.320067527676478
7,1,5,5,AB_Driving,1,77,29.8701298701299,59.7402597402597,46,28,54,26,26,0,0,23,18,5,0.481481481481481,0.518518518518518,0.217391304347826,0.782608695652174,0.419254658385093,0.827469536293236,0.367299043376091,1389.41669922778,1106.7200852,986.95652173913,27.0411777931858,172.84379826087,451.24337126087,470.34353126087,1159.80032,1438.199893,1457.300053,,,"",0,1473.16382397875,1252.528594225,1536.83465846154,204.304589446283,206.770612269532,202.488590291502,24.8902040319622,292.08550160379,0.147043424452745,0.140358192961243,0.161663846418446,0.0161957591826298,0.263919942820055
7,1,5,5,Conveyor_Belt,1,140,39.2857142857143,74.2857142857143,104,65,85,20,20,0,0,55,39,16,0.235294117647059,0.764705882352941,0.290909090909091,0.709090909090909,0.38041958041958,1.27225315076456,-0.0853957086000644,1286.96940924,1190.768693375,635.454545454545,134.946054816129,552.645294545455,568.145667545454,578.745774545454,1188.09984,1203.600213,1214.20032,,,"",0,1339.68000805143,1212.57229786769,1528.7600212,220.845377118352,226.528343340748,200.123741374648,15.7479295421936,175.686893937813,0.171601108412335,0.169091381508511,0.165040667452626,0.010301112878287,0.147540739788735
7,1,6,6,HR_Driving,1,94,29.7872340425532,82.9787234042553,78,61,66,5,5,0,0,28,17,11,0.0757575757575758,0.924242424242424,0.392857142857143,0.607142857142857,0.425058548009368,1.70608016508564,-0.581160077143559,1015.3272629197,760.618225818182,407.142857142857,126.720957454563,495.357024457143,502.257074857143,503.357021057143,902.4998816,909.399932,910.4998782,,,"",0,1052.8887180662,972.821295929508,1533.9000602,330.558646264784,346.920059382356,306.794365353312,8.92093271933793,244.247821072674,0.32556857117598,0.329493567012031,0.31536559349287,0.00581585003535026,0.321117497296284
7,1,6,6,Mining,1,198,32.3232323232323,55.0505050505051,109,60,134,72,72,2,0.0149253731343284,64,49,15,0.537313432835821,0.447761194029851,0.234375,0.765625,0.506552419354839,0.630846690070002,0.409091038457364,1289.46043612015,950.246677166667,913.28125,96.049833089433,152.118615,305.71855,600.618904,1065.399865,1218.9998,1513.900154,,,"",0,1382.51497666068,1015.5666778,1511.53645637973,327.249085418897,292.700230772107,285.460440074364,132.668992340642,179.032600443277,0.253787612440096,0.211715775751734,0.281084882277499,0.0877709510615425,0.188406447236517
31,1,1,1,AB_Driving,0,80,30,71.25,57,41,56,14,14,1,0.0178571428571429,24,16,8,0.25,0.732142857142857,0.333333333333333,0.666666666666667,0.444444444444445,1.10521704949154,-0.121881225450312,1190.125,831.5,520.833333333333,133.446509937475,558.166666666667,605.166666666667,618.166666666667,1079,1126,1139,,,"",0,1262.1,1092.63414634146,1456.6,295.943180203719,301.386705706824,229.969754108835,298.420795904996,149.578455285894,0.248665627731305,0.238797801843613,0.210472787143672,0.204874911372371,0.179889904132164
31,1,1,1,HR_Driving,1,18,33.3333333333333,72.2222222222222,13,11,12,1,1,0,0,6,2,4,0.0833333333333333,0.916666666666667,0.666666666666667,0.333333333333333,0.727272727272727,0.952266827805181,-0.906860713198048,707.166666666667,443,108.333333333333,58.4522597225006,579.666666666667,613.666666666667,613.666666666667,688,722,722,,,"",0,772,630.545454545455,1550,334.230686076475,396.288615363433,213.041011843431,0,145.700606267327,0.472633541470387,0.513327221973358,0.337867810016975,0,0.328895273741145
31,1,1,1,Mining,1,99,29.2929292929293,60.6060606060606,60,42,70,26,26,2,0.0285714285714286,29,18,11,0.371428571428571,0.6,0.379310344827586,0.620689655172414,0.603448275862069,0.635364678732807,-0.0103897681652477,1082.71428571429,917.272727272727,444.827586206897,102.943142755572,405.172413793103,531.172413793103,1071.1724137931,850,976,1516,,,"",0,1208.72916666667,780.214285714286,1536.46428571429,405.1537959142,403.023141014238,204.623692178342,7.35593558697929,244.015610528954,0.374201948990553,0.333427166422783,0.262266015792071,0.00478757342775436,0.266022964897769
31,1,2,2,AB_Driving,1,83,31.3253012048193,84.3373493975904,70,55,57,2,2,0,0,26,15,11,0.0350877192982456,0.964912280701754,0.423076923076923,0.576923076923077,0.438461538461539,2.00480475102841,-0.808374233090277,1052.64912280702,906.909090909091,736.538461538462,62.5422933824661,265.461538461538,265.461538461538,265.461538461538,1002,1002,1002,,,"",0,1069.54237288136,1034.65454545455,1547.5,232.108156072311,245.54038378673,215.568431876165,4.94974746830583,136.740231494213,0.220499073284141,0.229575180948878,0.208348219048766,0.00319854440601346,0.150776117325215
31,1,2,2,Chest_Picking,1,102,50,49.0196078431373,50,17,51,34,34,0,0,51,33,18,0.666666666666667,0.333333333333333,0.352941176470588,0.647058823529412,1.05882352941176,-0.0533353554669034,0.404059621562006,1377.92156862745,982.166666666667,719.607843137255,226.732977612995,812.392156862745,819.392156862745,0,1532,1539,1548,,,"took last RT, length(RT) < n3",0,1445.95294117647,1051.70588235294,1541.02941176471,260.366729298292,217.661976133503,205.419925002993,4.79573860155064,173.872925200122,0.188956131630659,0.15053185337858,0.195320696070859,0.00311203573724061,0.17702995947747
31,1,2,2,HR_Driving,2,16,18.75,93.75,15,12,13,1,1,0,0,3,3,0,0.0769230769230769,0.923076923076923,0,1,0,7.15680574050914,2.15232599798172,921.846153846154,0,150,50,NaN,NaN,NaN,0,0,0,n is 0,n value at 0,"n value at 0",1,966.428571428571,869.833333333333,1546,286.331639349038,321.722698150899,225.992290026707,0,0,0.310606751630298,0.33289857901793,0.259811025131297,0,NaN
31,1,3,3,Treasure_Collect,2,164,34.1463414634146,72.5609756097561,119,86,108,14,14,8,0.0740740740740741,56,33,23,0.12962962962963,0.796296296296296,0.410714285714286,0.589285714285714,0.471884498480243,1.35385159913892,-0.451217845709302,838.925925925926,558.260869565217,356.25,165.985349846414,377.75,404.75,404.75,734,761,761,,,"",0,920.295081967213,749.744186046512,1187.54545454545,375.600421598195,419.822349058505,228.926044366581,588.893937194185,236.903359159442,0.447715835201593,0.456182323783691,0.305338872414249,0.495891702452426,0.424359599740434
36,1,1,1,AB_Driving,0,86,31.3953488372093,73.2558139534884,63,48,59,7,7,4,0.0677966101694915,27,15,12,0.11864406779661,0.813559322033898,0.444444444444444,0.555555555555556,0.504273504273504,1.32150256923098,-0.521040985733628,819.118644067797,623.25,301.851851851852,65.7522761838845,403.148148148148,442.148148148148,442.148148148148,705,744,744,,,"",0,896.106060606061,726.0625,1225.18181818182,311.627268778593,370.64621857955,166.780452736205,457.790086869914,97.2476921904249,0.380442163092555,0.413618694118497,0.229705366598888,0.373650734998075,0.156033200465985
36,1,1,1,Mining,0,115,30.4347826086957,73.9130434782609,85,64,80,14,14,2,0.025,35,21,14,0.175,0.8,0.4,0.6,0.504273504273504,1.18793639420928,-0.34062109396884,1014.0625,1027,301.851851851852,125.071408174919,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,896.106060606061,882.8125,1539.0625,338.44593995519,370.64621857955,236.914683927184,5.81341838622796,502.848195474845,0.333752544794024,0.413618694118497,0.268363535775925,0.00377724646414812,0.489628233179011
36,1,2,2,AB_Driving,0,86,30.2325581395349,72.0930232558139,62,49,60,6,6,5,0.0833333333333333,26,13,13,0.1,0.816666666666667,0.5,0.5,0.555555555555556,1.2815515655446,-0.6407757827723,841.923360225,625.753826446154,386.538461538462,79.4451915570632,337.961460661538,353.361495261538,355.761521161538,724.4999222,739.8999568,742.2999827,,,"",0,906.139429840909,769.679612187755,1163.73641966364,304.383423544021,354.92038581021,198.667290597861,466.569471283301,136.14011063872,0.361533410193863,0.391684076558199,0.258116867657654,0.400923665702717,0.217561770915411
36,1,2,2,Chest_Picking,0,106,49.0566037735849,68.8679245283019,73,39,54,12,12,3,0.0555555555555556,52,34,18,0.222222222222222,0.722222222222222,0.346153846153846,0.653846153846154,0.445054945054945,1.16043496960087,-0.18449218898595,1123.04257028391,936.316703233333,145.192307692308,69.4936979683427,773.607868807692,910.307501307692,970.407623307692,918.8001765,1055.499809,1115.599931,,,"",0,1200.19841605047,1027.62562194872,1371.1266359554,378.271790254298,379.306944798301,316.24976902772,422.996138252976,409.010344999384,0.336827650405692,0.316036865009785,0.30774803807247,0.308502604471856,0.436829059640792
36,1,2,2,Mining,1,17,23.5294117647059,64.7058823529412,11,9,13,4,4,0,0,4,2,2,0.307692307692308,0.692307692307692,0.5,0.5,0.722222222222222,0.502402223373355,-0.251201111686678,1057.10762023846,1037.84975025,550,40.8248290463863,450.199739,572.70014,994.199951,1000.199739,1122.70014,1544.199951,,,"",0,1172.49405924118,839.722130344444,1546.2249725,382.334863813713,394.474298231269,215.6102070965,1.42451562952941,704.349034687882,0.361680170016622,0.336440338543436,0.256763754705452,0.000921286135500836,0.678661853045893
36,1,3,3,AB_Driving,1,89,29.2134831460674,78.6516853932584,70,58,63,2,2,3,0.0476190476190476,26,12,14,0.0317460317460317,0.920634920634921,0.538461538461538,0.461538461538462,0.556116015132408,1.75917130743047,-0.976144269004875,693.666666666667,548,305.769230769231,60.5424199663725,316.230769230769,330.230769230769,332.230769230769,622,636,638,,,"",0,719.861538461538,674.293103448276,918.4,247.058371057686,284.749938373735,196.62699647067,571.468984285237,114.347648053577,0.356162956834723,0.39556209515276,0.291604638198339,0.622244103098036,0.208663591338643
36,1,3,3,Treasure_Collect,1,140,30.7142857142857,81.4285714285714,114,88,97,9,9,0,0,43,26,17,0.0927835051546392,0.907216494845361,0.395348837209302,0.604651162790698,0.435782241014799,1.58921217659985,-0.52920133447495,950.752577319588,768.529411764706,531.395348837209,141.431144198441,306.604651162791,309.604651162791,320.604651162791,838,841,852,,,"",0,999.764150943396,891.886363636364,1526.33333333333,285.876431308464,317.579193029806,228.916710839483,0.707106781186547,173.8742784482,0.300684361134652,0.317654111452318,0.256665781844845,0.000463271531679328,0.226242842221156
36,1,4,4,Conveyor_Belt,1,140,42.8571428571429,80.7142857142857,113,75,80,5,5,0,0,60,38,22,0.0625,0.9375,0.366666666666667,0.633333333333333,0.391111111111111,1.87481537144034,-0.596712858632376,1069.58875001,823.677272654545,414.166666666667,155.435873383409,618.833333333333,628.233333333333,628.233333333333,1033,1042.4,1042.4,,,"",0,1097.67176471529,1037.85600001067,1545.58,236.60922865878,255.773849424436,208.416280580331,1.19666202413211,259.118963222824,0.221215143349786,0.233014875344613,0.200814256099294,0.000774247870787736,0.31458797252926
36,1,5,5,AB_Driving,1,88,30.6818181818182,81.8181818181818,72,58,61,0,0,3,0.0491803278688525,27,14,13,0,0.950819672131147,0.481481481481482,0.518518518518518,0.481481481481482,5.77716459403761,-2.84214657224828,719.803278688525,567.615384615385,362.962962962963,67.3575314054563,298.037037037037,298.037037037037,298.037037037037,661,661,661,,,"",0,719.803278688525,715.344827586207,806,209.949900347054,209.949900347054,213.211084906866,122.747708736253,112.009328823941,0.291676776923801,0.291676776923801,0.298053577358357,0.15229244260081,0.197333144695925
36,1,5,5,Conveyor_Belt,1,86,50,75.5813953488372,65,36,43,7,7,0,0,43,29,14,0.162790697674419,0.837209302325581,0.325581395348837,0.674418604651163,0.388888888888889,1.43520032766373,-0.265452753064327,1085.41860465116,881.785714285714,551.162790697674,193.491839403723,389.837209302326,417.837209302326,417.837209302326,941,969,969,,,"",0,1149.48,997.083333333333,1539.71428571429,291.094014641166,313.615274513476,228.863324778286,2.9277002188456,310.003021963292,0.268185945398199,0.272832302009149,0.229532795431629,0.00190145681313038,0.351562762858331
36,1,5,5,HR_Driving,1,83,31.3253012048193,46.9879518072289,39,38,57,12,12,0,0,26,1,25,0.210526315789474,0.666666666666667,0.961538461538462,0.0384615384615385,1.21794871794872,-0.964228658158406,-1.2867107094395,816.9,451.52,63.4615384615385,36.2151689425641,1472.53846153846,1482.53846153846,0,1536,1546,1546,,,"took last RT, length(RT) < n3",0,958.016129032258,590.052631578947,1535.25,525.117683603069,553.025493496368,380.744572630369,3.46738046264428,294.81309333203,0.642817583061659,0.577261151182295,0.645272221922844,0.00225851194440272,0.652934738952936
36,1,5,5,Mining,2,114,28.9473684210526,75.4385964912281,86,66,81,13,13,1,0.0123456790123457,33,20,13,0.160493827160494,0.814814814814815,0.393939393939394,0.606060606060606,1.21794871794872,1.26149645837352,-0.361682091332448,1121.675,1197,63.4615384615385,110.22532019514,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,958.016129032258,1043.68181818182,1489.35714285714,284.774162131542,553.025493496368,237.58704698511,184.67835121257,476.748186502406,0.253882953735745,0.577261151182295,0.227643179028458,0.123998701116301,0.398285870093907
37,1,3,3,AB_Driving,0,163,30.0613496932515,52.760736196319,86,65,114,35,35,14,0.12280701754386,49,21,28,0.307017543859649,0.570175438596491,0.571428571428571,0.428571428571429,0.824593128390597,0.324309676285072,-0.342167207935241,1051.96491227412,722.98214285,139.795918367347,72.1540538223127,1000.00408163265,1402.80408163265,1404.70408163265,1139.8,1542.6,1544.5,,,"",0,1168.20134227684,914.183076916923,1234.73673468673,425.823207327418,427.491165870471,264.345610412399,523.345000424715,374.887559505126,0.404788412958451,0.365939629068807,0.289160472433927,0.423851486493186,0.518529486810445
37,1,3,3,Chest_Picking,0,110,50,60.9090909090909,67,39,55,10,10,5,0.0909090909090909,55,28,27,0.181818181818182,0.709090909090909,0.490909090909091,0.509090909090909,0.6,0.931247370817777,-0.442834183128496,1039.57777778518,727.940740733333,163.636363636364,110.325505535743,739.063636363636,875.363636363636,907.863636363636,902.7,1039,1071.5,,,"",0,1118.81562500625,938.410256415385,1302.61333334667,348.308178797142,369.465119260871,249.559121557157,433.118183899555,309.754953116542,0.335047734032186,0.330228780330814,0.265938186258154,0.332499424665638,0.425522210509185
37,1,3,3,HR_Driving,1,18,33.3333333333333,77.7777777777778,14,12,12,0,0,0,0,6,2,4,0,1,0.666666666666667,0.333333333333333,0.6,5.30000156997162,-3.08072808428127,466.149999983333,494.57499995,163.636363636364,37.638632635454,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,1118.81562500625,466.149999983333,NaN,192.790661345767,369.465119260871,192.790661345767,NaN,52.547399170939,0.413580738716422,0.330228780330814,0.413580738716422,NaN,0.106247584645911
37,1,3,3,Mining,1,97,29.8969072164948,58.7628865979381,57,46,68,22,22,0,0,29,11,18,0.323529411764706,0.676470588235294,0.620689655172414,0.379310344827586,0.917541229385307,0.150559359811339,-0.382572251106825,1048.61470589118,868.788888905556,768.965517241379,154.927283117555,519.234482758621,774.234482758621,777.234482758621,1288.2,1543.2,1546.2,,,"",0,1170.49111111778,811.945652186956,1543.46818181818,445.844826514739,442.797200296606,344.931998265277,2.79291388434516,416.366636913793,0.425175065741456,0.378300352809814,0.424821534958911,0.0018095053187654,0.479249495741486
37,1,4,4,AB_Driving,2,14,28.5714285714286,50,7,5,10,3,3,1,0.1,4,2,2,0.3,0.5,0.5,0.5,0.714285714285714,0.524400512708041,-0.26220025635402,1079.22222222222,785,100,40.8248290463863,888,1305,1439,988,1405,1539,,,"",0,1196.16666666667,955,1234.5,462.279346763885,447.412121047928,315.771277984556,615.676051182763,239.002092041053,0.428344911034178,0.374038278708035,0.33065055286341,0.498725031334761,0.304461263746564
