Participant,Group,Tot_session,Inc_session,Game,BonusGames,TotalTrials,Perc_ActSelTrials,Perc_correct,CorrResponses,hits,go_trials,go_omissions,go_omissions_all,go_error,P_go_errors,ActSel_trials,corr_actselect_trials,Incorr_actselect_trials,miss_actselect_trials,wrong_actselect_trials,P_go_omission,P_Hit,P_miss_ActSelTrial,P_corr_actselect,P_val_adjusted,dprime,dprime_bias,mean_SSD,SSD_std,mean_SSRT1,mean_SSRT2,mean_SSRT3,SSRT1_nRT,SSRT2_nRT,SSRT3_nRT,SSRT1_error_msg,SSRT2_error_msg,SSRT3_error_msg,FullSSRTExclude,mean_all_go_RT,mean_Corr_go_RT,mean_InCorr_go_RT,mean_all_ActSel_RT,mean_CorrActSel_RT,mean_InCorrActSel_RT,mean_inCorr_Go_RT,std_all_goRT,std_Corr_goRT,std_InCorr_goRT,std_all_ActSel_RT,std_Corr_ActSel_RT,std_InCorr_ActSel_RT,CovVar_all_goRT,CovVar_Corr_goRT,CovVar_InCorr_goRT,CovVar_all_ActSel_RT,CovVar_Corr_ActSel_RT,CovVar_InCorr_ActSel_RT,meanStimDur
21,2,10,10,HR_Driving,2,78,30.7692307692308,80.7692307692308,63,53,54,1,1,0,0,24,10,14,0,14,0.0185185185185185,0.981481481481482,0.583333333333333,0.416666666666667,0.594339622641509,1.87492717178391,-1.14789198013988,458.333333333333,131.601066028016,459.666666666667,466.666666666667,466.666666666667,918,925,925,,,"",0,881.074074074074,868.735849056604,NaN,874.458333333333,944.2,824.642857142857,NaN,189.140942940169,167.581799881935,NaN,117.331925736781,119.129994357238,90.0970477983492,0.214670875588909,0.192903055703203,NaN,0.134176691174667,0.126170296925692,0.109255839686175,1500
21,2,11,11,HR_Driving,2,89,29.2134831460674,82.0224719101124,73,58,63,1,1,4,0.0634920634920635,26,15,11,2,9,0.0158730158730159,0.920634920634921,0.423076923076923,0.576923076923077,NaN,1.60338336054243,-0.607663537847291,575,86.3133825081603,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,941.631746031746,928.624137931034,990.675,1034.82692307692,1099.23333333333,947,990.675,197.535027376034,187.890836457456,159.03713140857,247.549575734142,130.096083539747,338.821177024105,0.209779489921079,0.202332492536835,0.160534112002998,0.239218337109056,0.118351654370999,0.357783713858612,1500
21,2,11,11,Treasure_Collect,2,113,30.0884955752212,72.5663716814159,82,62,79,13,13,3,0.0379746835443038,34,20,14,3,11,0.164556962025316,0.784810126582278,0.411764705882353,0.588235294117647,0.492869875222816,1.05562035894472,-0.304802348531991,798.529411764706,106.233942899084,519.770588235294,547.070588235294,561.470588235294,1318.3,1345.6,1360,,,"",0,1323.51923076923,1296.89516129032,1426.6875,1201.05294117647,1185.865,1222.75,1426.6875,197.148885697759,180.4007091944,229.978987083603,182.880663582292,166.681193568662,208.40459817015,0.148958081691927,0.139101998819175,0.161197870650442,0.152266946204015,0.140556634666393,0.170439254279411,1500
21,2,14,12,Conveyor_Belt,3,98,51.0204081632653,34.6938775510204,34,26,48,7,7,13,0.270833333333333,50,8,41,2,39,0.145833333333333,0.541666666666667,0.84,0.16,0.983414634146341,-0.784029488961829,-0.602443138728839,64,35.0509832753866,1471,1479,1485,1535,1543,1549,,,"",0,907.413043478261,669.807692307692,1216.3,882.081632653061,592.75,938.536585365854,1216.3,458.605886287123,244.484440278848,491.71922882881,385.151584700464,250.960298510684,383.378409509519,0.505399266170137,0.365006916293428,0.404274627007161,0.436639388513321,0.423383042616084,0.408485311587586,1500
21,2,14,12,HR_Driving,3,89,30.3370786516854,80.8988764044944,72,61,62,0,0,1,0.0161290322580645,27,11,16,0,16,0,0.983870967741935,0.592592592592593,0.407407407407407,0.592592592592593,1.9069789270574,-1.18770865744332,466.666666666667,93.0260509419063,358.333333333333,358.333333333333,358.333333333333,825,825,825,,,"",0,804.467741935484,816.459016393443,73,802.777777777778,966.727272727273,690.0625,73,237.046769801881,219.235229359585,0,170.123107762796,46.7463173075503,124.281116157417,0.294662865202731,0.268519576558804,0,0.211918058112825,0.0483552276079607,0.180101246129759,1500
21,2,14,12,Mining,3,99,29.2929292929293,55.5555555555556,55,43,70,19,19,8,0.114285714285714,29,12,17,2,15,0.271428571428571,0.614285714285714,0.586206896551724,0.413793103448276,NaN,0.0727083911959951,-0.254152575525396,781.034482758621,61.8376230592328,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,1273.57142857143,1182.18604651163,1419.11111111111,1324.10344827586,1277.91666666667,1356.70588235294,1419.11111111111,319.561319394263,288.69239320755,317.127047257979,356.784283048654,301.027168309782,397.161926156367,0.250917468957918,0.244202166029127,0.223468793088146,0.269453480778431,0.23556087510384,0.292739886605022,1500
22,2,1,1,AB_Driving,0,93,31.1827956989247,78.494623655914,73,58,64,2,2,4,0.0625,29,15,14,1,13,0.03125,0.90625,0.482758620689655,0.517241379310345,NaN,1.36124208845635,-0.63738985307536,224.137931034483,72.7283223166537,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,708.267187498437,682.546551722413,956.9,723.382758624138,791.6,650.29285715,956.9,237.260965462281,195.032405059755,440.231575423663,280.331141009688,282.248985826344,268.972224656295,0.334987939085918,0.285742275845638,0.460060168694391,0.387528093070497,0.356555060417312,0.413617067601056,1500
22,2,1,1,HR_Driving,1,23,30.4347826086957,65.2173913043478,15,15,16,0,0,0,0,7,0,7,0,7,0,0.9375,1,0,1,0,-5.73072886926708,92.8571428571429,60.7492896293956,596.042857142857,596.042857142857,596.042857142857,688.9,688.9,688.9,,,"",0,418.98,418.98,NaN,341.442857142857,NaN,341.442857142857,NaN,120.990520289814,120.990520289814,NaN,101.665511316504,NaN,101.665511316504,0.288773975583117,0.288773975583117,NaN,0.297752637636721,NaN,0.297752637636721,1500
22,2,1,1,Mining,1,110,30,73.6363636363636,81,63,77,5,5,9,0.116883116883117,33,18,15,0,15,0.0649350649350649,0.818181818181818,0.454545454545455,0.545454545454545,0.486111111111111,1.02264316285881,-0.397136287107978,436.363636363636,82.2275114323889,441.536363636364,445.136363636364,445.136363636364,877.9,881.5,881.5,,,"",0,957.49090909091,941.769841269842,1028.23571428571,865.987878790909,877.477777783333,852.2,1028.23571428571,250.225393754163,200.58946731661,409.341904500651,104.384160550347,119.39956427128,84.9745508120772,0.261334485140689,0.212992026848242,0.398101231861032,0.12053766929866,0.136071325444736,0.0997119817086097,1500
22,2,2,2,AB_Driving,1,91,29.6703296703297,84.6153846153846,77,62,64,0,0,2,0.03125,27,15,12,1,11,0,0.96875,0.444444444444444,0.555555555555556,NaN,2.00244216630351,-0.861510784269895,344.444444444444,59.3771085995355,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,780.15,783.812903225807,666.6,819.6,919,695.35,666.6,163.689545486532,165.010025014747,22.2031529292576,228.1712194485,125.569798461709,269.579428335728,0.209818042025933,0.210522210511773,0.0333080601999064,0.278393386345168,0.13663743031742,0.387688830568388,1500
22,2,2,2,Chest_Picking,1,126,50,49.2063492063492,62,34,63,3,3,26,0.412698412698413,63,28,35,0,35,0.0476190476190476,0.53968253968254,0.555555555555556,0.444444444444444,NaN,-0.0400763248452642,-0.11967213645923,135.714285714286,76.9523163145536,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,686.247619047619,700.147058823529,669.951724137931,698.28253968254,737.332142857143,667.042857142857,669.951724137931,312.425982902554,302.312324185971,328.502526214128,261.599408440982,154.832475906181,321.704853120074,0.455267128410793,0.431784037904769,0.4903376084849,0.374632607253667,0.209990134576541,0.482285133069308,1500
22,2,2,2,HR_Driving,2,20,30,65,13,13,14,0,0,1,0.0714285714285714,6,0,6,3,3,0,0.928571428571429,1,0,NaN,-4.26549507658156,-3.5979813309763,50,0,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,445.771428571429,426.984615384615,690,958.366666666666,NaN,958.366666666666,690,175.226418049384,167.062861652702,0,623.070521423271,NaN,623.070521423271,0.393085798726346,0.391262016553492,0,0.65013793060061,NaN,0.65013793060061,1500
22,2,3,3,AB_Driving,2,88,29.5454545454545,82.9545454545455,73,60,62,2,2,0,0,26,13,13,1,12,0.032258064516129,0.967741935483871,0.5,0.5,NaN,1.84859628850141,-0.924298144250705,467.307692307692,98.9366541705426,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,884.045161290323,862.831666666667,1520.45,997.815384615385,1110.11538461538,885.515384615385,1520.45,277.2277442633,255.480121281591,14.4956890143242,263.279776196058,178.597246368068,291.868799994546,0.313590025037486,0.296094975591907,0.00953381499840457,0.26385620051102,0.16088169648234,0.329603307932721,1500
22,2,3,3,Conveyor_Belt,3,17,52.9411764705882,52.9411764705882,9,6,8,0,0,2,0.25,9,3,6,2,4,0,0.75,0.666666666666667,0.333333333333333,NaN,0.243762450900624,-0.55260852474577,194.444444444444,39.0867979985286,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,835.1875,886.15,682.3,1110.96666666667,921.133333333333,1205.88333333333,682.3,224.915796545539,232.601958289263,145.805418280666,845.965715912885,206.304273667157,1046.70682698961,0.269299763880014,0.262485988026026,0.213696934311397,0.76146813517917,0.223967873272589,0.868000077666121,1500
22,2,3,3,Treasure_Collect,3,124,29.8387096774194,77.4193548387097,96,77,87,6,6,4,0.0459770114942529,37,19,18,1,17,0.0689655172413793,0.885057471264368,0.486486486486487,0.513513513513513,0.522522522522523,1.23453483335467,-0.583387581273846,337.837837837838,86.9270171253236,517.762162162162,543.462162162162,543.462162162162,855.6,881.3,881.3,,,"",0,925.857471264368,889.236363636364,1207.84,746.894594594595,814.126315789474,675.927777777778,1207.84,254.966332767081,195.444353979316,445.8675941976,284.985079478778,189.373868436972,351.612615723537,0.27538399881236,0.219788980716087,0.369144583883296,0.381559970498199,0.232609933820076,0.520192581638708,1500
22,2,4,4,AB_Driving,3,91,29.6703296703297,58.2417582417582,53,39,64,4,4,21,0.328125,27,14,13,1,12,0.0625,0.609375,0.481481481481482,0.518518518518518,0.51358024691358,0.324126164592104,-0.115627357525525,320.37037037037,68.3025780277887,337.82962962963,358.82962962963,358.82962962963,658.2,679.2,679.2,,,"",0,731.51875,748.282051282051,705.368,708.688888888889,897.1,505.784615384615,705.368,396.090178474709,227.735686905716,573.186907939577,417.232943914044,138.313045160384,520.038120151068,0.541462783386905,0.304344714022648,0.812606905813104,0.588739220348436,0.154177956928307,1.02818097730318,1500
22,2,4,4,Conveyor_Belt,3,101,49.5049504950495,47.5247524752475,48,23,51,6,6,22,0.431372549019608,50,25,25,1,24,0.117647058823529,0.450980392156863,0.5,0.5,NaN,-0.12318477148588,0.0615923857429398,243,129.760375700908,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,731.468627450981,675.047826086956,777.814285714286,762.652,723.652,801.652,777.814285714286,409.204540781354,317.997652749435,471.968487424418,330.145284802844,246.567249312096,398.20742827493,0.559428696494268,0.471074256460863,0.606788144796027,0.432891128329624,0.340726273557036,0.496733530602967,1500
22,2,5,5,HR_Driving,3,33,30.3030303030303,54.5454545454545,18,16,23,4,4,2,0.0869565217391304,10,2,8,3,5,0.173913043478261,0.695652173913043,0.8,0.2,NaN,-0.20095434365381,-0.74114406174601,55,15.8113883008419,NaN,NaN,NaN,NaN,NaN,NaN,stop RT larger than all go rt,stop RT larger than all go rt,"stop RT larger than all go rt",1,831.336363636364,648.025,945.05,837.77,697.5,872.8375,945.05,414.965394478526,197.583074511288,798.111423925256,520.775193661654,134.915973850393,582.294687146097,0.499154629376993,0.304900388891306,0.844517669885462,0.621620723661213,0.193427919498772,0.667128402647798,1500
