Participant,Group,Tot_session,Inc_session,Excludegame,Game,BonusGames,TotalTrials,Perc_correct,CorrResponses,hits,latehits,go_trials,go_omissions,go_omissions_all,go_error,stop_trials,P_Hit,P_go_errors,P_go_omission,mean_all_goRT,mean_all_goRT_2SD,mean_Corr_goRT,mean_Corr_goRT_2SD,std_all_goRT,std_all_goRT_2SD,std_Corr_goRT,std_Corr_goRT_2SD,CovVar_all_goRT,CovVar_all_goRT_2SD,CovVar_Corr_goRT,CovVar_Corr_goRT_2SD,mean_Stim_dur
41,3,16,13,0,Chest_Picking,11,240,52.9166666666667,127,127,0,240,82,82,15,0,0.529166666666667,0.0625,0.341666666666667,225.178571428571,190.393488372093,397.165354330709,362.290983606557,274.793684671191,210.571771134029,254.54700796973,180.415805781766,1.22033674397991,1.10598200040592,0.64090939754472,0.497985911726954,971.77691201081
41,3,17,14,0,HR_Driving,12,110,68.1818181818182,75,75,0,110,21,21,0,0,0.681818181818182,0,0.190909090909091,216.291666666667,196.989130434783,276.853333333333,255.253521126761,169.109987047774,144.004845352335,140.430101236641,108.967717147244,0.781860853235711,0.731029397583998,0.507236447348685,0.4268999568203,312.068070609434
41,3,17,14,0,Treasure_Collect,12,154,66.8831168831169,103,103,0,154,25,25,19,0,0.668831168831169,0.123376623376623,0.162337662337662,292.061224489796,249.654929577465,416.825242718447,361.744897959184,315.851040504114,211.729690034708,300.469254803297,155.55860838862,1.08145489376714,0.848089362357297,0.720851867904399,0.430022950610271,784.234642995745
41,3,19,15,0,AB_Driving,12,90,77.7777777777778,70,70,0,90,15,15,5,0,0.777777777777778,0.0555555555555556,0.166666666666667,378.001111112222,371.933707866292,486.001428572857,475.704411766176,215.719535194286,209.076228457355,82.3060821428533,54.8625023103021,0.570684923543103,0.562133046925978,0.1693535806768,0.115328975206706,551.701910117241
41,3,19,15,0,Mining,12,106,64.1509433962264,68,68,0,106,31,31,6,0,0.641509433962264,0.0566037735849057,0.292452830188679,508.858095238095,386.622680412371,785.736764705882,660.83064516129,569.438607614983,383.694251788114,531.534235261519,352.586485420551,1.11905187898906,0.992425616052495,0.676478763801365,0.533550445945942,1546.878141254
41,3,20,16,0,AB_Driving,12,102,77.4509803921569,79,79,0,102,18,18,5,0,0.774509803921569,0.0490196078431373,0.176470588235294,390.813725489216,379.465999999,504.594936707595,483.834666665333,235.189214761839,222.950852589831,116.081879699834,72.1411763320454,0.601793640864153,0.58753841606473,0.230049632398713,0.149102950454654,622.629353131
41,3,20,16,0,Chest_Picking,12,125,54.4,68,68,0,125,34,34,16,0,0.544,0.128,0.272,237.244915255085,189.102631579825,411.689705883824,346.584615386154,335.856184015708,202.953116545115,352.262676811319,170.692889635283,1.41565176920482,1.07324321639302,0.855650922956828,0.492499903508707,1411.8790368084
41,3,21,17,0,AB_Driving,12,64,50,32,32,0,64,26,26,6,0,0.5,0.09375,0.40625,244.295312496875,214.614754095082,488.59062499375,451.431034475862,268.132465736308,237.178950603797,151.322495518346,99.0942808666679,1.09757515605109,1.10513814208094,0.309712237152078,0.21951144980921,1641.14345719322
41,3,21,17,0,Treasure_Collect,12,76,50,38,38,0,76,24,24,8,0,0.5,0.105263157894737,0.315789473684211,200.449999998571,157.502985073134,369.249999997368,314.016666663889,275.074549446668,177.821238947366,277.656083935202,147.797978915192,1.37228510575519,1.12900234154163,0.751946063472393,0.470669217928452,1057.55207397429
46,3,1,1,0,AB_Driving,0,91,85.7142857142857,78,78,0,91,13,13,0,0,0.857142857142857,0,0.142857142857143,600.579120914286,693.596103937662,700.675641066667,682.005405445946,265.867043028711,88.1170520194075,107.578453639953,66.2284669665985,0.442684458667112,0.127043752868784,0.153535312682173,0.0971084194315049,747.269772118518
46,3,1,1,0,Mining,1,111,80.1801801801802,89,89,0,111,19,19,2,0,0.801801801801802,0.018018018018018,0.171171171171171,516.695454547273,484.313888890741,638.612359552809,601.21724138161,365.385175271093,251.549996312806,294.318538711736,87.3343484424512,0.707157711676103,0.519394553992555,0.460871973912051,0.145262548096184,806.570306986408
46,3,2,2,0,AB_Driving,1,98,85.7142857142857,84,84,0,98,11,11,3,0,0.857142857142857,0.0306122448979592,0.112244897959184,403.839795920409,471.14642857381,471.14642857381,475.423456792593,172.347340933161,51.1909123381081,51.1909123381081,46.9016931331468,0.426771563065885,0.108651810209124,0.108651810209124,0.0986524591141661,525.39960591413
46,3,2,2,0,Chest_Picking,1,130,79.2307692307692,103,103,0,130,19,19,6,0,0.792307692307692,0.0461538461538462,0.146153846153846,295.65468749375,292.484251962992,367.415533972815,368.777083325,167.448757161299,164.209606380929,91.0322521482507,67.8967985873093,0.566365981140884,0.561430590805641,0.247763754471487,0.184113388975075,432.441258508333
46,3,3,3,0,AB_Driving,2,98,85.7142857142857,84,84,0,98,11,11,3,0,0.857142857142857,0.0306122448979592,0.112244897959184,386.878571433673,451.358333339286,451.358333339286,446.467901241975,166.428508697079,54.0032757032061,54.0032757032061,48.3013582498888,0.43018280407813,0.119646125294006,0.119646125294006,0.108185511467958,489.229873494737
46,3,3,3,0,Treasure_Collect,2,169,76.3313609467456,129,129,0,169,24,24,14,0,0.763313609467456,0.0828402366863905,0.142011834319527,247.529341317365,244.245783133133,320.44496124031,321.286776859504,152.794329558368,147.228167430837,82.0304649533381,55.1948909808459,0.617277647753546,0.602786936757826,0.255989248936329,0.171793223239256,398.245583802516
46,3,4,4,0,AB_Driving,2,99,90.9090909090909,90,90,0,99,8,8,1,0,0.909090909090909,0.0101010101010101,0.0808080808080808,402.283838386869,442.512222225556,442.512222225556,437.968235297647,135.948640293697,48.4709546486507,48.4709546486507,40.3882414882064,0.337942087951735,0.10953585508864,0.10953585508864,0.0922172848009359,467.405546666667
46,3,4,4,0,Conveyor_Belt,2,110,83.6363636363636,92,92,0,110,16,16,2,0,0.836363636363636,0.0181818181818182,0.145454545454545,299.320909091818,295.140366973395,357.883695653261,353.983146068539,150.698903947072,144.845351196178,77.5454553379721,59.721690206778,0.503469351353747,0.49076767329911,0.216677809801938,0.168713372006741,397.138743962
46,3,5,5,0,HR_Driving,2,119,82.3529411764706,98,98,0,119,18,18,0,0,0.823529411764706,0,0.151260504201681,282.070689649138,272.610619462832,333.879591829592,321.578723397872,161.847929163021,152.971793821308,116.530552560376,101.881952418457,0.573784994691723,0.561136591533861,0.349019692763528,0.316818075965816,374.871480902703
46,3,5,5,0,Mining,2,125,98.4,123,123,0,125,0,0,2,0,0.984,0.016,0,370.2695999944,368.916101691525,376.290243896748,368.807758617241,87.3151801207204,52.0613805443458,73.9245831957309,48.4793244033683,0.235815146914683,0.14111983810313,0.196456284463265,0.13144876502905,379.474130081301
46,3,6,6,0,Chest_Picking,3,135,75.5555555555556,102,102,0,135,25,25,5,0,0.755555555555556,0.037037037037037,0.185185185185185,217.346212121212,217.346212121212,281.271568627451,285.619587628866,133.742893600355,133.742893600355,71.0054291292707,62.6477214921781,0.615344948021306,0.615344948021306,0.252444388445526,0.219339723904309,356.480530765909
46,3,6,6,0,HR_Driving,3,126,54.7619047619048,69,69,0,126,22,22,0,0,0.547619047619048,0,0.174603174603175,131.375824175824,119.144827586207,173.263768115942,159.470769230769,99.8065721958222,82.9731951093603,76.2872781989518,52.1519436450986,0.759702729341192,0.696406187245731,0.440295619958484,0.327031366918597,185.84200883437
46,3,7,7,0,AB_Driving,3,99,84.8484848484848,84,84,0,99,10,10,5,0,0.848484848484849,0.0505050505050505,0.101010101010101,356.612121214141,420.292857145238,420.292857145238,420.228048782927,155.9737224563,40.4644266986238,40.4644266986238,36.5652174839534,0.437376390699406,0.0962767413499981,0.0962767413499981,0.0870127960041086,458.332033478723
46,3,7,7,0,Treasure_Collect,3,182,63.1868131868132,115,115,0,182,32,32,4,0,0.631868131868132,0.021978021978022,0.175824175824176,145.696026490728,145.696026490728,191.305217392174,190.171052632456,95.8846973402032,95.8846973402032,57.4054918859322,56.3499444018422,0.658114703947021,0.658114703947021,0.300072798162381,0.296311891961548,231.28023186236
46,3,8,8,0,AB_Driving,3,100,91,91,91,0,100,5,5,4,0,0.91,0.04,0.05,383.832000002,421.793406595604,421.793406595604,421.344943821348,128.924204403926,45.7582216129418,45.7582216129418,42.9028739528349,0.335887066224948,0.108484914409325,0.108484914409325,0.101823635436874,450.445036691489
46,3,8,8,0,Conveyor_Belt,3,115,73.0434782608696,84,84,0,115,19,19,3,0,0.730434782608696,0.0260869565217391,0.165217391304348,167.434905661321,160.434951457282,211.286904763095,204.009876544445,104.060349745373,96.9135097618981,65.7403394887522,54.5367275444933,0.621497347487755,0.604067311278508,0.311142517622961,0.267323957389936,251.214506065421
46,3,9,9,0,HR_Driving,3,123,47.1544715447154,58,58,0,123,20,20,0,0,0.471544715447154,0,0.16260162601626,124.717948717949,118.967105263158,167.724137931034,158.958181818182,87.0639737080561,80.3730989626768,53.8526622529384,38.7593653723993,0.698086960241403,0.675590944109211,0.321078783991615,0.243833723618786,165.425507103361
46,3,9,9,0,Mining,3,126,96.031746031746,121,121,0,126,0,0,2,0,0.96031746031746,0.0158730158730159,0,293.277235772358,286.796551724138,298.12479338843,288.4,102.600948942204,80.2039291387685,96.1518783690788,78.6653649934172,0.34984286684236,0.279654440252526,0.322522247399268,0.272764788465385,290.861271186441
46,3,10,10,0,Chest_Picking,3,142,51.4084507042254,73,73,0,142,21,21,11,0,0.514084507042254,0.0774647887323944,0.147887323943662,116.04190476381,116.04190476381,166.909589043836,163.777464791549,87.5319466762823,87.5319466762823,49.5870899554494,46.5120082736293,0.75431325308253,0.75431325308253,0.297089521575817,0.283995165835717,217.964159763235
46,3,10,10,0,HR_Driving,3,131,32.824427480916,43,43,0,131,14,14,0,0,0.32824427480916,0,0.106870229007634,118.840350882456,105.737500005357,157.532558146512,140.983333340476,118.485918181375,65.8043313402776,111.705605266092,26.8057139590102,0.997017572748237,0.62233674275393,0.709095355146846,0.190133920966914,122.69576742432
46,3,11,11,0,HR_Driving,3,126,31.7460317460317,40,40,0,126,19,19,0,0,0.317460317460317,0,0.150793650793651,104.677966101695,99.7068965517241,154.4,145.210526315789,84.6068882575144,76.1600366312499,52.6477408383742,31.074590206023,0.808258809454881,0.7638392053627,0.34098277745061,0.213996815481855,133.663736150569
46,3,11,11,0,Treasure_Collect,3,188,32.9787234042553,62,62,0,188,18,18,32,0,0.329787234042553,0.170212765957447,0.0957446808510638,90.2142857142857,88.4324324324324,162.967741935484,157.338983050847,88.5186831779443,86.8789776456696,46.9820222826602,40.6212999034316,0.981204722479192,0.982433426922302,0.288290318836593,0.258176957266236,204.673201405494
46,3,12,12,0,Conveyor_Belt,3,120,60,72,72,0,120,15,15,12,0,0.6,0.1,0.125,124.015151515152,122.098979591837,170.520833333333,166.744285714286,87.9052613452158,86.2539913851867,51.2251751968079,46.6561074049052,0.708826786656596,0.706426799581161,0.300404203964176,0.279806334622165,225.8965925625
46,3,12,12,0,HR_Driving,3,129,27.906976744186,36,36,0,129,22,22,0,0,0.27906976744186,0,0.170542635658915,92.4275862068966,92.4275862068966,148.911111111111,143.485294117647,78.4593375367328,78.4593375367328,37.066571599741,30.1293185749307,0.84887359668902,0.84887359668902,0.248917433515646,0.209981927139006,133.85825595935
46,3,13,13,0,AB_Driving,3,91,89.010989010989,81,81,0,91,7,7,3,0,0.89010989010989,0.032967032967033,0.0769230769230769,399.757142856044,445.14249999875,449.109876541975,439.873076921795,154.284039026141,55.6863180582303,65.8570432918214,44.7679142771894,0.385944420964855,0.125097734002902,0.146639044767625,0.101774617784004,469.214498876404
46,3,13,13,0,Mining,3,123,52.8455284552846,65,65,0,123,0,0,5,0,0.528455284552846,0.040650406504065,0,201.62857143,179.791176472059,217.13846154,194.060317461905,157.401950287247,90.1478350246163,152.612367097355,77.2545740142686,0.780653005528497,0.501402998709595,0.702834339043347,0.398095679862186,195.290599537876
46,3,14,14,0,AB_Driving,3,92,89.1304347826087,82,82,0,92,7,7,3,0,0.891304347826087,0.0326086956521739,0.0760869565217391,381.990217391304,428.574390243902,428.574390243902,432.025316455696,139.356323316539,40.0808713680679,40.0808713680679,36.5850938832997,0.364816471657925,0.0935213869061514,0.0935213869061514,0.0846827546668818,462.122697604494
46,3,14,14,0,Chest_Picking,3,143,39.1608391608392,56,56,0,143,22,22,16,0,0.391608391608392,0.111888111888112,0.153846153846154,103.419148937234,97.9782608706522,173.596428573214,166.925925927778,96.920294574459,90.5169898767783,58.9881558646164,48.3888268126759,0.937160047925754,0.923847688991704,0.339800515191694,0.289882033265533,259.07281781971
46,3,15,15,0,HR_Driving,3,116,57.7586206896552,67,67,0,116,15,15,0,0,0.577586206896552,0,0.129310344827586,154.829268295122,140.365822789873,189.492537316418,173.26406250625,113.762281374289,86.9327604793562,95.996016823995,59.716856713502,0.734759536274788,0.619329967591141,0.506595236854627,0.344658066131561,188.958638530603
46,3,15,15,0,Treasure_Collect,3,180,35,63,63,0,180,25,25,30,0,0.35,0.166666666666667,0.138888888888889,94.3932203398304,85.9263157885965,176.800000001587,168.309999998333,100.286141666239,90.5624988795039,64.6111969738568,52.1715608511,1.06242949763969,1.05395533426935,0.365447946681429,0.309973031023805,323.909457591598
46,3,16,16,0,Conveyor_Belt,3,124,33.8709677419355,42,42,0,124,12,12,21,0,0.338709677419355,0.169354838709677,0.0967741935483871,78.4666666666667,74.3150684931507,140.119047619048,135.625,74.6880599982776,71.2588935409174,34.9111781532285,29.0875667332546,0.951844434982297,0.958875433822483,0.249153692852268,0.214470538125379,178.974660514957
46,3,16,16,0,HR_Driving,3,117,22.2222222222222,26,26,0,117,11,11,0,0,0.222222222222222,0,0.094017094017094,136.216216216216,97.9166666666667,193.846153846154,141,244.457919025288,75.1183352166053,272.829132213947,43.6023699661689,1.79463154839993,0.767165976680224,1.40745187253227,0.30923666642673,95.7931091229906
46,3,17,17,0,AB_Driving,3,91,84.6153846153846,77,77,0,91,12,12,2,0,0.846153846153846,0.021978021978022,0.131868131868132,381.774725274725,451.188311688312,451.188311688312,450.464,169.917012812076,49.5942881208851,49.5942881208851,45.4748390187781,0.445071403534647,0.109919266160302,0.109919266160302,0.100951106012419,486.916832143529
46,3,17,17,0,Mining,3,122,72.9508196721311,89,89,0,122,0,0,9,0,0.729508196721312,0.0737704918032787,0,213.283673469388,203.552577319588,234.851685393258,224.370454545454,145.082270790427,109.047799241112,134.457228001695,91.6349518709358,0.680231489032611,0.535723009146191,0.572519749119736,0.408409173376131,208.800290522314
46,3,18,18,0,AB_Driving,3,92,94.5652173913043,87,87,0,92,5,5,0,0,0.945652173913043,0,0.0543478260869565,407.122826086957,423.417441860465,430.520689655173,423.295238095238,129.161753178846,55.7562197888598,86.3845527991524,45.9537323752896,0.31725500242833,0.131681443125893,0.20065133888999,0.108561893070364,444.352324137931
46,3,18,18,0,Chest_Picking,3,145,30.3448275862069,44,44,0,145,20,20,12,0,0.303448275862069,0.0827586206896552,0.137931034482759,82.5368421052632,80.2653333333333,142.563636363636,139.997674418605,76.2223324091748,74.1007084864794,37.1051998544245,33.361294142222,0.923494653599235,0.923196919630883,0.26027113786422,0.238298916612493,155.490188925755
46,3,21,19,0,AB_Driving,3,92,86.9565217391304,80,80,0,92,4,4,8,0,0.869565217391304,0.0869565217391304,0.0434782608695652,373.013043478261,428.965,428.965,432.164473684211,152.863985522282,51.1041059560738,51.1041059560738,44.2544994441541,0.409808686840707,0.1191335096245,0.1191335096245,0.102401983825472,463.182963709091
46,3,21,19,0,Treasure_Collect,3,191,20.9424083769633,40,40,0,191,14,14,36,0,0.209424083769634,0.18848167539267,0.0732984293193717,65.6488888888889,55.1694117647059,147.71,141.923684210526,80.1083946064786,69.2100994276304,47.0391860656787,40.5452728898472,1.22025514768517,1.254501311756,0.318456340570568,0.28568362719293,190.792045594162
46,3,22,20,0,AB_Driving,3,91,85.7142857142857,78,78,0,91,11,11,2,0,0.857142857142857,0.021978021978022,0.120879120879121,384.737362638462,448.860256411538,448.860256411538,438.314864866216,167.854073295378,61.4474801382829,61.4474801382829,40.8691285234479,0.436282226774817,0.136896682788384,0.136896682788384,0.0932414841461563,491.53517860482
46,3,22,20,0,Conveyor_Belt,3,245,20.4081632653061,50,50,0,245,20,20,25,0,0.204081632653061,0.102040816326531,0.0816326530612245,68.3905263157895,68.3905263157895,129.942,126.297872340426,67.2739415165104,67.2739415165104,22.8203014700436,18.0859841164812,0.983673399527248,0.983673399527248,0.175619133690751,0.143201019790198,128.774394296009
47,3,2,1,0,AB_Driving,0,158,75.9493670886076,120,120,0,158,27,27,11,0,0.759493670886076,0.069620253164557,0.170886075949367,467.673417715823,444.671428565585,615.7699999925,590.339655164655,325.658314626719,295.861154658821,218.996223288452,172.384861069352,0.696337021285657,0.665347795367034,0.355646139453236,0.292009624563119,804.289947391891
47,3,2,1,0,Chest_Picking,0,129,68.2170542635659,88,88,0,129,18,18,20,0,0.682170542635659,0.155038759689922,0.13953488372093,261.388888887301,240.466115702479,374.261363634091,346.434146340244,213.823111643286,190.610130260166,151.528056972549,113.352765446454,0.818026782062173,0.792669394202721,0.404872294327168,0.327198593567988,616.381899059322
47,3,2,1,0,HR_Driving,1,39,64.1025641025641,25,25,0,39,5,5,0,0,0.641025641025641,0,0.128205128205128,394.683333313333,269.628571407143,473.619999976,378.208333308333,530.96388803475,176.754066100068,549.283899725377,278.120679011614,1.34529087807522,0.655546499310589,1.15975655536762,0.735363699098815,694.655695538461
47,3,2,1,0,Mining,1,122,90.983606557377,111,111,0,122,0,0,7,0,0.909836065573771,0.0573770491803279,0,422.367796605085,427.124299060748,449.003603598198,427.124299060748,201.857193271642,133.490307644776,176.836019536269,133.490307644776,0.477918048899876,0.312532693500049,0.393840980604946,0.312532693500049,462.979651551305
47,3,3,2,0,AB_Driving,1,98,76.530612244898,75,75,0,98,5,5,18,0,0.76530612244898,0.183673469387755,0.0510204081632653,317.163265306122,317.163265306122,414.426666666667,414.753424657534,185.430882662241,185.430882662241,64.9497047271513,57.4651538910316,0.584654349813386,0.584654349813386,0.15672182789191,0.138552572383172,538.348534857732
47,3,3,2,0,Treasure_Collect,2,164,74.390243902439,122,122,0,164,24,24,16,0,0.74390243902439,0.0975609756097561,0.146341463414634,220.685185185185,208.440251572327,293.040983606557,278.504201680672,169.982698141184,136.723993949326,130.642430272306,73.1556124044086,0.770249702074677,0.655938538348404,0.445816242712688,0.262673280916198,458.497006604546
47,3,4,3,0,AB_Driving,2,98,81.6326530612245,80,80,0,98,7,7,11,0,0.816326530612245,0.112244897959184,0.0714285714285714,352.935714282653,432.34624999625,432.34624999625,433.749333326667,174.949005382258,53.0423999130153,53.0423999130153,43.9258754379829,0.495696520081126,0.122685000537128,0.122685000537128,0.10127018548038,489.794180191753
47,3,4,3,0,Conveyor_Belt,2,105,61.9047619047619,65,65,0,105,22,22,12,0,0.619047619047619,0.114285714285714,0.20952380952381,223.729292933333,211.276288663918,340.756923083077,325.298412704762,194.418015486509,175.172282324644,131.824419169513,99.1125891054332,0.868987752732232,0.829114726656785,0.386857640269789,0.304682055720287,762.909207507291
47,3,6,4,0,HR_Driving,4,129,62.015503875969,80,80,0,129,27,27,0,0,0.62015503875969,0,0.209302325581395,162.205607476636,151.788461538462,216.95,205.012987012987,126.564230715323,111.392655723196,97.2936179883646,75.90289736972,0.780270378344062,0.733867743266969,0.448461018614264,0.37023458111418,247.003395593548
47,3,6,4,0,Mining,4,120,91.6666666666667,110,110,0,120,2,2,6,0,0.916666666666667,0.05,0.0166666666666667,385.067796610169,337.027027027027,413.072727272727,363.203883495146,250.367515465229,163.031087914347,235.818454082949,138.068919932899,0.650190739576941,0.483732979376973,0.570888462281006,0.380141640018407,435.298666518421
73,3,1,1,0,AB_Driving,0,93,72.0430107526882,67,67,0,93,6,6,18,0,0.720430107526882,0.193548387096774,0.0645161290322581,479.098901098901,457.494382022472,650.716417910448,619.53125,333.522481499292,302.723288124031,195.756946234598,125.314710970876,0.696145369430606,0.661698372744524,0.300832960175194,0.202273430066484,1084.9435966033
73,3,1,1,0,Mining,1,122,94.2622950819672,115,115,0,122,3,3,2,0,0.942622950819672,0.0163934426229508,0.0245901639344262,473.408333333333,474.765765765766,493.991304347826,467.467889908257,207.386842521362,158.633995838044,186.114683360338,150.490898507083,0.438071803808613,0.334131075314957,0.376757003053017,0.32192777676477,497.47416281875
73,3,2,2,0,AB_Driving,1,95,78.9473684210526,75,75,0,95,15,15,5,0,0.789473684210526,0.0526315789473684,0.157894736842105,421.821052631579,421.821052631579,534.306666666667,529.014285714286,226.961941647332,226.961941647332,67.2295328712768,54.6248053376674,0.538052665298244,0.538052665298244,0.125825742154213,0.103257713095426,627.687498011111
73,3,2,2,0,Chest_Picking,1,129,65.1162790697674,84,84,0,129,17,17,20,0,0.651162790697674,0.155038759689922,0.131782945736434,253.314049586777,240.703389830508,364.892857142857,353.6875,195.783555363989,180.243060457571,119.221472337986,88.4816499248162,0.772888656130067,0.748818122522036,0.326730079814389,0.250169004912009,608.103782490599
73,3,3,3,0,AB_Driving,1,97,75.2577319587629,73,73,0,97,9,9,15,0,0.752577319587629,0.154639175257732,0.0927835051546392,326.061855670103,326.061855670103,433.260273972603,426.071428571429,199.670395821098,199.670395821098,77.8961251705794,71.1037864477341,0.612369684919897,0.612369684919897,0.179790601285326,0.166882315216811,538.170332737635
73,3,3,3,0,Treasure_Collect,2,159,73.5849056603774,117,117,0,159,33,33,7,0,0.735849056603774,0.0440251572327044,0.207547169811321,282.452229299363,255.98,379.017094017094,349.063636363636,223.842734567634,190.493899565871,174.551147671825,129.670314292339,0.792497673404409,0.74417493384589,0.460536346320974,0.371480443059543,525.657613647518
73,3,4,4,0,HR_Driving,3,119,58.8235294117647,70,70,0,119,25,25,0,0,0.588235294117647,0,0.210084033613445,157.073684210526,142.645161290323,213.171428571429,195.088235294118,139.751088916343,99.5319093646213,120.311428183497,56.7394504085141,0.889716756939589,0.697758749503225,0.56438814990248,0.290839938774232,240.355350355455
73,3,4,4,0,Mining,3,124,86.2903225806452,107,107,0,124,3,3,9,0,0.862903225806452,0.0725806451612903,0.0241935483870968,350.924369747899,332.871794871795,390.280373831776,370.914285714286,221.643367523561,158.86214683685,197.945475358628,117.910911144953,0.631598676611679,0.477247244387393,0.507187879870048,0.317892612083912,404.516698637391
73,3,5,5,0,AB_Driving,3,97,74.2268041237113,72,72,0,97,12,12,13,0,0.742268041237113,0.134020618556701,0.123711340206186,324.268041237113,317.09375,436.861111111111,428.746478873239,210.203795728887,199.011455799594,99.3158718937494,72.0820402259733,0.648240865572011,0.627610780091357,0.227339695312201,0.168122757335308,540.103838074737
73,3,5,5,0,Conveyor_Belt,4,20,55,11,11,0,20,1,1,1,0,0.55,0.05,0.05,267.615384615385,267.615384615385,316.272727272727,316.272727272727,196.614062934445,196.614062934445,171.640957180442,171.640957180442,0.734688938817988,0.734688938817988,0.542699203502402,0.542699203502402,868.83584732
73,3,5,5,0,Treasure_Collect,4,172,67.4418604651163,116,116,0,172,29,29,15,0,0.674418604651163,0.0872093023255814,0.168604651162791,200.66875,200.66875,276.784482758621,279.842105263158,143.272960308847,143.272960308847,84.4402341803112,81.9103307419419,0.713977439480969,0.713977439480969,0.305075751858352,0.292701952999228,414.715342083333
73,3,7,6,0,AB_Driving,4,97,78.3505154639175,76,76,0,97,12,12,9,0,0.783505154639175,0.0927835051546392,0.123711340206186,358.175257731959,358.175257731959,457.144736842105,455.319444444444,201.445454275121,201.445454275121,78.0776884813869,62.7799255591159,0.562421468056494,0.562421468056494,0.170794241274081,0.137881055432887,544.240457573034
73,3,7,6,0,Conveyor_Belt,4,113,55.7522123893805,63,63,0,113,18,18,22,0,0.557522123893805,0.194690265486726,0.15929203539823,227.757281553398,192.87,372.365079365079,321.45,279.621223703564,191.790587344477,271.875938357286,140.317850441568,1.2277158464328,0.994403418595307,0.730132747197623,0.436515322574486,634.044709647573
73,3,8,7,0,HR_Driving,5,99,37.3737373737374,37,37,0,99,16,16,0,0,0.373737373737374,0,0.161616161616162,111.943396226415,107.557692307692,160.351351351351,148.176470588235,88.0328642947402,82.8391811866111,56.711852678556,39.3195691799784,0.786405158877672,0.770183697783618,0.353672433694012,0.265356362072105,156.560371146237
73,3,8,7,0,Mining,5,120,82.5,99,99,0,120,14,14,5,0,0.825,0.0416666666666667,0.116666666666667,426.635593220339,377.681415929204,508.515151515152,460.947368421053,339.874578808985,239.080988425572,309.594216434548,194.942291974953,0.796639062023723,0.633022908573262,0.608820043045115,0.422916595972153,679.446053675221
74,3,1,1,0,AB_Driving,0,86,68.6046511627907,59,59,0,86,11,11,16,0,0.686046511627907,0.186046511627907,0.127906976744186,595.488372093023,547.55421686747,868,811.553571428571,501.236136535549,439.722924207352,357.176089094286,264.823572120477,0.841722794307139,0.803067368785843,0.411493190200791,0.326316809442795,1539.80874567857
74,3,1,1,0,Mining,0,141,76.5957446808511,108,108,0,141,18,18,10,0,0.765957446808511,0.0709219858156028,0.127659574468085,461.551470588235,421.878787878788,581.212962962963,548.650943396226,379.665092570202,286.588596010736,334.166309563387,226.636106166138,0.822584514975824,0.679315017120694,0.574946415268927,0.413078859872598,906.729320225532
74,3,2,2,0,AB_Driving,0,92,75,69,69,0,92,7,7,16,0,0.75,0.173913043478261,0.0760869565217391,479.141304347826,469.989010989011,638.855072463768,618.333333333333,312.820405644023,301.913802801966,165.592010620213,133.099076264879,0.652877142516052,0.642384812714323,0.25920121441879,0.21525457077878,1106.7430975885
74,3,2,2,0,Chest_Picking,0,119,58.8235294117647,70,70,0,119,17,17,23,0,0.588235294117647,0.19327731092437,0.142857142857143,336.481818181818,289.514285714286,528.757142857143,486.044776119403,358.892351339333,289.1115739603,316.752517838353,246.577078294961,1.06660250850584,0.998609009040808,0.59905104284129,0.50731350363158,1172.79982249909
74,3,3,3,0,AB_Driving,1,90,63.3333333333333,57,57,0,90,15,15,18,0,0.633333333333333,0.2,0.166666666666667,430.855555555556,375.209302325581,680.298245614035,608.830188679245,412.945423417669,324.338389604549,313.50523833128,164.265818328457,0.958431237785033,0.864419905354879,0.460834994581401,0.269805639376726,1109.54670659529
74,3,3,3,0,Treasure_Collect,1,145,60,87,87,0,145,47,47,10,0,0.6,0.0689655172413793,0.324137931034483,318.354166666667,286.244604316547,526.931034482759,485.219512195122,311.292780782229,264.63677162214,223.486318872847,146.889059034213,0.977819087595511,0.924512698689993,0.424128214600653,0.302727024248655,964.406737705147
74,3,4,4,0,HR_Driving,1,113,62.8318584070796,71,71,0,113,27,27,0,0,0.628318584070796,0,0.238938053097345,319.673469387755,281.114583333333,441.239436619718,391.115942028986,387.582988134067,262.709079433252,392.11836641463,229.703103530462,1.21243401548578,0.934526684166161,0.888674796202717,0.587301817304697,601.198437280583
74,3,4,4,0,Mining,1,119,70.5882352941177,84,84,0,119,25,25,8,0,0.705882352941177,0.0672268907563025,0.210084033613445,393.273504273504,372.052631578947,547.77380952381,517.475,313.64749662121,288.319139858842,227.676813386843,185.520477221126,0.797530200262569,0.774941810343472,0.415640195694582,0.358510995161363,1044.97055805439
74,3,5,5,0,AB_Driving,1,93,70.9677419354839,66,66,0,93,9,9,18,0,0.709677419354839,0.193548387096774,0.0967741935483871,414.698924731183,385.244444444444,584.348484848485,549.704918032787,320.709430486818,281.240962346123,211.941319340573,121.103584348592,0.773354863880365,0.730032493399604,0.362696789391911,0.220306532424672,1608.00246397312
74,3,5,5,0,Treasure_Collect,1,130,66.1538461538462,86,86,0,130,31,31,10,0,0.661538461538462,0.0769230769230769,0.238461538461538,469.188976377953,406.603305785124,692.872093023256,624.555555555556,457.846438044347,360.824737680656,392.337453686211,273.044730767689,0.975825224153457,0.88741220877171,0.566248024183364,0.437182454529302,1521.32487175285
